,RG,IS,MM,DD,HH,N,WR,WG,t,p,x,RF,W,B,D,IK,A,E,IL,sun_az,sun_h
152,12.0,1.0,1.0,7.0,9.0,8.0,150.0,0.0,-3.5,1018.8,2.3,80.0,10.0,0.0,8.0,9.0,283.0,-299.0,9.0,131.79705594383444,4.491175039218859
153,12.0,1.0,1.0,7.0,10.0,8.0,200.0,1.0,-3.3,1019.6,2.4,81.0,24.0,0.0,28.0,9.0,284.0,-300.0,9.0,144.07008617133678,11.152663618821324
154,12.0,1.0,1.0,7.0,11.0,8.0,140.0,0.0,-3.1,1020.2,2.4,81.0,24.0,0.0,53.0,9.0,285.0,-300.0,9.0,157.4264361273403,16.01429924821859
155,12.0,1.0,1.0,7.0,12.0,8.0,30.0,1.0,-2.6,1020.5,2.4,79.0,56.0,0.0,103.0,9.0,288.0,-303.0,9.0,171.68026004879619,18.665748856522548
156,12.0,1.0,1.0,7.0,13.0,8.0,360.0,1.0,-2.2,1020.3,2.5,80.0,24.0,0.0,83.0,9.0,289.0,-305.0,9.0,186.31746246479534,18.839734116484955
157,12.0,1.0,1.0,7.0,14.0,8.0,330.0,1.0,-2.0,1020.6,2.5,79.0,10.0,0.0,47.0,9.0,290.0,-305.0,9.0,200.66073166480916,16.517461294257778
158,12.0,1.0,1.0,7.0,15.0,8.0,10.0,2.0,-1.9,1020.9,2.5,78.0,77.0,0.0,33.0,9.0,291.0,-306.0,9.0,214.15914992511506,11.936909991642919
159,12.0,1.0,1.0,7.0,16.0,7.0,350.0,2.0,-2.1,1021.5,2.6,82.0,20.0,0.0,19.0,9.0,271.0,-304.0,9.0,226.5797949403429,5.496367845516719
160,12.0,1.0,1.0,7.0,17.0,7.0,340.0,2.0,-2.3,1022.4,2.6,82.0,20.0,0.0,0.0,9.0,270.0,-303.0,9.0,0.0,0.0
161,12.0,1.0,1.0,7.0,18.0,8.0,360.0,3.0,-2.3,1023.2,2.5,79.0,10.0,0.0,0.0,9.0,289.0,-304.0,9.0,0.0,0.0
162,12.0,1.0,1.0,7.0,19.0,8.0,30.0,3.0,-2.5,1023.6,2.2,72.0,2.0,0.0,0.0,9.0,288.0,-303.0,9.0,0.0,0.0
163,12.0,1.0,1.0,7.0,20.0,8.0,50.0,3.0,-3.0,1024.3,2.3,76.0,-1.0,0.0,0.0,9.0,286.0,-301.0,9.0,0.0,0.0
164,12.0,1.0,1.0,7.0,21.0,8.0,30.0,2.0,-3.3,1024.4,2.2,76.0,-1.0,0.0,0.0,9.0,284.0,-300.0,9.0,0.0,0.0
165,12.0,1.0,1.0,7.0,22.0,8.0,360.0,2.0,-3.6,1024.4,2.1,73.0,-1.0,0.0,0.0,9.0,283.0,-298.0,9.0,0.0,0.0
166,12.0,1.0,1.0,7.0,23.0,8.0,330.0,2.0,-3.8,1024.6,2.1,74.0,-1.0,0.0,0.0,9.0,282.0,-297.0,9.0,0.0,0.0
167,12.0,1.0,1.0,7.0,24.0,8.0,330.0,2.0,-3.9,1024.8,2.1,74.0,-1.0,0.0,0.0,9.0,281.0,-297.0,9.0,0.0,0.0
168,12.0,1.0,1.0,8.0,1.0,8.0,330.0,2.0,-3.9,1025.1,2.1,75.0,-1.0,0.0,0.0,9.0,281.0,-297.0,9.0,0.0,0.0
169,12.0,1.0,1.0,8.0,2.0,8.0,320.0,1.0,-3.9,1024.6,2.1,77.0,-1.0,0.0,0.0,9.0,281.0,-297.0,9.0,0.0,0.0
170,12.0,1.0,1.0,8.0,3.0,8.0,70.0,1.0,-3.9,1024.9,2.1,77.0,-1.0,0.0,0.0,9.0,281.0,-297.0,9.0,0.0,0.0
171,12.0,1.0,1.0,8.0,4.0,8.0,90.0,2.0,-4.2,1025.0,2.2,80.0,-1.0,0.0,0.0,9.0,280.0,-296.0,9.0,0.0,0.0
172,12.0,1.0,1.0,8.0,5.0,8.0,110.0,2.0,-4.5,1025.2,2.1,80.0,-1.0,0.0,0.0,9.0,279.0,-294.0,9.0,0.0,0.0
173,12.0,1.0,1.0,8.0,6.0,8.0,90.0,2.0,-4.7,1025.1,2.1,80.0,-1.0,0.0,0.0,9.0,278.0,-293.0,9.0,0.0,0.0
174,12.0,1.0,1.0,8.0,7.0,8.0,110.0,2.0,-4.9,1025.2,2.1,80.0,-1.0,0.0,0.0,9.0,277.0,-292.0,9.0,0.0,0.0
175,12.0,1.0,1.0,8.0,8.0,8.0,140.0,2.0,-5.0,1025.3,2.0,79.0,70.0,0.0,0.0,9.0,276.0,-292.0,9.0,0.0,0.0
176,12.0,1.0,1.0,8.0,9.0,8.0,120.0,3.0,-5.1,1024.9,2.1,81.0,5.0,0.0,14.0,9.0,276.0,-292.0,9.0,131.64676015763234,4.544374068051271
177,12.0,1.0,1.0,8.0,10.0,8.0,50.0,2.0,-5.1,1025.0,2.0,78.0,77.0,0.0,58.0,9.0,276.0,-292.0,9.0,143.92564657744842,11.224785325683277
178,12.0,1.0,1.0,8.0,11.0,8.0,90.0,1.0,-4.6,1025.1,2.0,77.0,77.0,3.0,183.0,9.0,278.0,-294.0,9.0,157.2923816516849,16.10748552003312
179,12.0,1.0,1.0,8.0,12.0,7.0,110.0,1.0,-3.4,1023.6,2.2,74.0,20.0,11.0,181.0,9.0,265.0,-298.0,9.0,171.5634461605831,18.779938569422363
180,12.0,1.0,1.0,8.0,13.0,7.0,280.0,1.0,-2.6,1023.0,2.2,71.0,5.0,6.0,153.0,9.0,268.0,-301.0,9.0,186.2244480809992,18.972155571906114
181,12.0,1.0,1.0,8.0,14.0,5.0,230.0,1.0,-2.4,1021.7,2.2,70.0,5.0,17.0,139.0,9.0,242.0,-300.0,9.0,200.59467136454194,16.66330581005585
182,12.0,1.0,1.0,8.0,15.0,6.0,250.0,1.0,-1.9,1021.2,2.3,70.0,5.0,0.0,67.0,9.0,256.0,-303.0,9.0,214.118809214093,12.090929285426137
183,12.0,1.0,1.0,8.0,16.0,6.0,200.0,1.0,-1.9,1020.5,2.3,72.0,5.0,0.0,31.0,9.0,251.0,-303.0,9.0,226.56110986570332,5.654269620722171
184,12.0,1.0,1.0,8.0,17.0,6.0,180.0,2.0,-2.2,1020.0,2.4,75.0,5.0,0.0,0.0,9.0,249.0,-302.0,9.0,0.0,0.0
185,12.0,1.0,1.0,8.0,18.0,6.0,170.0,3.0,-2.6,1019.4,2.4,77.0,2.0,0.0,0.0,9.0,247.0,-300.0,9.0,0.0,0.0
186,12.0,1.0,1.0,8.0,19.0,7.0,180.0,4.0,-2.8,1018.8,2.4,78.0,2.0,0.0,0.0,9.0,259.0,-300.0,9.0,0.0,0.0
187,12.0,1.0,1.0,8.0,20.0,7.0,170.0,4.0,-2.8,1018.3,2.3,76.0,-1.0,0.0,0.0,9.0,259.0,-300.0,9.0,0.0,0.0
188,12.0,1.0,1.0,8.0,21.0,8.0,170.0,3.0,-3.2,1018.1,2.3,79.0,5.0,0.0,0.0,9.0,273.0,-299.0,9.0,0.0,0.0
189,12.0,1.0,1.0,8.0,22.0,8.0,160.0,4.0,-3.1,1017.0,2.4,80.0,5.0,0.0,0.0,9.0,258.0,-299.0,9.0,0.0,0.0
190,12.0,1.0,1.0,8.0,23.0,8.0,170.0,3.0,-2.5,1016.5,2.4,78.0,5.0,0.0,0.0,9.0,276.0,-302.0,9.0,0.0,0.0
191,12.0,1.0,1.0,8.0,24.0,8.0,170.0,3.0,-2.2,1016.1,2.5,77.0,5.0,0.0,0.0,9.0,278.0,-304.0,9.0,0.0,0.0
192,12.0,1.0,1.0,9.0,1.0,9.0,170.0,4.0,-2.4,1015.3,2.6,84.0,73.0,0.0,0.0,9.0,289.0,-304.0,9.0,0.0,0.0
193,12.0,1.0,1.0,9.0,2.0,9.0,170.0,4.0,-3.0,1014.5,2.7,91.0,71.0,0.0,0.0,9.0,286.0,-301.0,9.0,0.0,0.0
194,12.0,1.0,1.0,9.0,3.0,9.0,170.0,3.0,-2.8,1014.5,2.8,92.0,71.0,0.0,0.0,9.0,287.0,-302.0,9.0,0.0,0.0
195,12.0,1.0,1.0,9.0,4.0,9.0,170.0,3.0,-2.8,1014.0,2.8,93.0,71.0,0.0,0.0,9.0,287.0,-302.0,9.0,0.0,0.0
196,12.0,1.0,1.0,9.0,5.0,8.0,170.0,3.0,-2.6,1013.7,2.9,92.0,71.0,0.0,0.0,9.0,288.0,-303.0,9.0,0.0,0.0
197,12.0,1.0,1.0,9.0,6.0,8.0,160.0,3.0,-2.5,1013.6,2.9,92.0,71.0,0.0,0.0,9.0,288.0,-303.0,9.0,0.0,0.0
198,12.0,1.0,1.0,9.0,7.0,8.0,170.0,2.0,-2.3,1013.9,2.9,93.0,77.0,0.0,0.0,9.0,289.0,-304.0,9.0,0.0,0.0
199,12.0,1.0,1.0,9.0,8.0,8.0,160.0,3.0,-2.0,1013.9,3.0,94.0,78.0,0.0,0.0,9.0,290.0,-305.0,9.0,0.0,0.0
200,12.0,1.0,1.0,9.0,9.0,8.0,160.0,2.0,-1.7,1014.7,3.1,94.0,22.0,0.0,14.0,9.0,292.0,-307.0,9.0,131.49384015227787,4.604493912618924
201,12.0,1.0,1.0,9.0,10.0,8.0,160.0,2.0,-1.4,1014.7,3.2,94.0,71.0,0.0,42.0,9.0,293.0,-308.0,9.0,143.7794254385891,11.304065678430252
202,12.0,1.0,1.0,9.0,11.0,8.0,160.0,2.0,-0.9,1015.0,3.3,93.0,22.0,0.0,94.0,9.0,296.0,-310.0,9.0,157.15764006017974,16.207988542031618
203,12.0,1.0,1.0,9.0,12.0,8.0,160.0,2.0,-0.3,1015.2,3.4,92.0,78.0,0.0,100.0,9.0,299.0,-313.0,9.0,171.44727465450856,18.90143684222707
204,12.0,1.0,1.0,9.0,13.0,8.0,160.0,3.0,0.1,1014.9,3.4,91.0,22.0,0.0,119.0,9.0,301.0,-315.0,9.0,186.13349771413377,19.111650113533514
205,12.0,1.0,1.0,9.0,14.0,7.0,160.0,3.0,0.4,1013.9,3.5,91.0,10.0,0.0,122.0,9.0,283.0,-315.0,9.0,200.53197099560404,16.815768837275122
206,12.0,1.0,1.0,9.0,15.0,8.0,160.0,4.0,0.8,1013.7,3.6,90.0,10.0,0.0,50.0,9.0,304.0,-318.0,9.0,214.08284508345227,12.250973817733232
207,12.0,1.0,1.0,9.0,16.0,8.0,170.0,3.0,0.9,1013.7,3.6,90.0,68.0,0.0,8.0,9.0,304.0,-319.0,9.0,226.54752881415428,5.817571722701582
208,12.0,1.0,1.0,9.0,17.0,8.0,170.0,4.0,1.1,1013.2,3.7,90.0,23.0,0.0,0.0,9.0,305.0,-320.0,9.0,0.0,0.0
209,12.0,1.0,1.0,9.0,18.0,8.0,180.0,4.0,1.1,1012.9,3.7,91.0,60.0,0.0,0.0,9.0,305.0,-320.0,9.0,0.0,0.0
210,12.0,1.0,1.0,9.0,19.0,8.0,200.0,5.0,1.3,1012.2,3.8,91.0,21.0,0.0,0.0,9.0,306.0,-321.0,9.0,0.0,0.0
211,12.0,1.0,1.0,9.0,20.0,8.0,200.0,5.0,1.1,1011.0,3.7,92.0,69.0,0.0,0.0,9.0,305.0,-320.0,9.0,0.0,0.0
212,12.0,1.0,1.0,9.0,21.0,8.0,190.0,6.0,1.1,1009.6,3.8,93.0,68.0,0.0,0.0,9.0,305.0,-320.0,9.0,0.0,0.0
213,12.0,1.0,1.0,9.0,22.0,8.0,200.0,7.0,1.3,1008.0,3.8,92.0,68.0,0.0,0.0,9.0,306.0,-321.0,9.0,0.0,0.0
214,12.0,1.0,1.0,9.0,23.0,8.0,200.0,7.0,1.1,1006.8,3.8,93.0,60.0,0.0,0.0,9.0,305.0,-320.0,9.0,0.0,0.0
215,12.0,1.0,1.0,9.0,24.0,8.0,190.0,7.0,1.2,1005.1,3.8,93.0,61.0,0.0,0.0,9.0,306.0,-320.0,9.0,0.0,0.0
216,12.0,1.0,1.0,10.0,1.0,8.0,200.0,8.0,1.4,1003.0,3.9,93.0,61.0,0.0,0.0,9.0,307.0,-321.0,9.0,0.0,0.0
217,12.0,1.0,1.0,10.0,2.0,8.0,210.0,7.0,2.1,1001.7,4.1,93.0,60.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
218,12.0,1.0,1.0,10.0,3.0,8.0,220.0,6.0,2.7,1000.6,4.2,91.0,60.0,0.0,0.0,9.0,313.0,-327.0,9.0,0.0,0.0
219,12.0,1.0,1.0,10.0,4.0,8.0,240.0,5.0,3.4,1000.0,4.3,89.0,60.0,0.0,0.0,9.0,317.0,-331.0,9.0,0.0,0.0
220,12.0,1.0,1.0,10.0,5.0,8.0,220.0,6.0,3.5,999.2,4.3,89.0,60.0,0.0,0.0,9.0,317.0,-331.0,9.0,0.0,0.0
221,12.0,1.0,1.0,10.0,6.0,8.0,220.0,4.0,3.7,999.9,4.5,91.0,63.0,0.0,0.0,9.0,318.0,-332.0,9.0,0.0,0.0
222,12.0,1.0,1.0,10.0,7.0,3.0,240.0,2.0,3.8,1000.0,4.6,92.0,25.0,0.0,0.0,9.0,259.0,-328.0,9.0,0.0,0.0
223,12.0,1.0,1.0,10.0,8.0,5.0,260.0,3.0,4.4,1000.0,4.6,88.0,-1.0,0.0,0.0,9.0,277.0,-332.0,9.0,0.0,0.0
224,12.0,1.0,1.0,10.0,9.0,5.0,290.0,6.0,5.4,1000.3,4.0,72.0,-1.0,6.0,36.0,9.0,266.0,-336.0,9.0,131.3383921943512,4.671529639945402
225,12.0,1.0,1.0,10.0,10.0,6.0,290.0,6.0,5.6,1000.7,3.8,67.0,-1.0,22.0,83.0,9.0,284.0,-338.0,9.0,143.63151193864653,11.390485764825403
226,12.0,1.0,1.0,10.0,11.0,5.0,280.0,5.0,6.0,1000.7,3.7,64.0,-1.0,133.0,106.0,9.0,268.0,-339.0,9.0,157.02229501233356,16.31577549074106
227,12.0,1.0,1.0,10.0,12.0,3.0,280.0,5.0,6.9,1000.5,3.7,60.0,-1.0,169.0,106.0,9.0,272.0,-343.0,9.0,171.3318254442957,19.03019710952806
228,12.0,1.0,1.0,10.0,13.0,5.0,290.0,5.0,7.1,1000.1,3.7,59.0,-1.0,114.0,136.0,9.0,274.0,-345.0,9.0,186.04468800018248,19.258157561297047
229,12.0,1.0,1.0,10.0,14.0,7.0,290.0,7.0,6.5,999.5,3.6,60.0,-1.0,0.0,144.0,9.0,274.0,-342.0,9.0,200.47270134438918,16.97477725317176
230,12.0,1.0,1.0,10.0,15.0,7.0,290.0,5.0,6.6,999.2,3.6,59.0,-1.0,0.0,97.0,9.0,290.0,-343.0,9.0,214.05131792558535,12.416959517155405
231,12.0,1.0,1.0,10.0,16.0,7.0,290.0,6.0,6.0,999.4,3.8,65.0,-1.0,0.0,14.0,9.0,279.0,-340.0,9.0,226.53909806444852,5.986182320900674
232,12.0,1.0,1.0,10.0,17.0,8.0,270.0,4.0,5.1,999.2,3.9,72.0,60.0,0.0,0.0,9.0,282.0,-336.0,9.0,0.0,0.0
233,12.0,1.0,1.0,10.0,18.0,7.0,260.0,5.0,4.7,998.5,4.0,75.0,21.0,0.0,0.0,9.0,272.0,-333.0,9.0,0.0,0.0
234,12.0,1.0,1.0,10.0,19.0,8.0,230.0,3.0,4.4,997.9,3.9,74.0,60.0,0.0,0.0,9.0,322.0,-336.0,9.0,0.0,0.0
235,12.0,1.0,1.0,10.0,20.0,8.0,250.0,3.0,4.4,996.8,3.8,73.0,60.0,0.0,0.0,9.0,322.0,-336.0,9.0,0.0,0.0
236,12.0,1.0,1.0,10.0,21.0,8.0,240.0,4.0,4.5,995.6,4.0,77.0,58.0,0.0,0.0,9.0,322.0,-336.0,9.0,0.0,0.0
237,12.0,1.0,1.0,10.0,22.0,8.0,210.0,4.0,3.4,994.1,4.2,87.0,63.0,0.0,0.0,9.0,317.0,-331.0,9.0,0.0,0.0
238,12.0,1.0,1.0,10.0,23.0,8.0,210.0,5.0,2.9,992.2,4.3,90.0,61.0,0.0,0.0,9.0,314.0,-328.0,9.0,0.0,0.0
239,12.0,1.0,1.0,10.0,24.0,8.0,200.0,6.0,2.1,990.0,4.1,92.0,63.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
240,12.0,1.0,1.0,11.0,1.0,8.0,200.0,6.0,1.7,987.4,4.0,93.0,63.0,0.0,0.0,9.0,308.0,-323.0,9.0,0.0,0.0
241,12.0,1.0,1.0,11.0,2.0,8.0,180.0,4.0,2.0,985.4,4.2,94.0,63.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
242,12.0,1.0,1.0,11.0,3.0,8.0,180.0,2.0,2.8,984.6,4.5,94.0,61.0,0.0,0.0,9.0,314.0,-328.0,9.0,0.0,0.0
243,12.0,1.0,1.0,11.0,4.0,8.0,200.0,2.0,3.1,984.1,4.6,94.0,61.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
244,12.0,1.0,1.0,11.0,5.0,8.0,340.0,6.0,4.8,986.2,5.2,95.0,21.0,0.0,0.0,9.0,324.0,-337.0,9.0,0.0,0.0
245,12.0,1.0,1.0,11.0,6.0,8.0,340.0,6.0,3.2,988.6,4.4,90.0,-1.0,0.0,0.0,9.0,316.0,-330.0,9.0,0.0,0.0
246,12.0,1.0,1.0,11.0,7.0,7.0,320.0,3.0,3.2,990.5,4.1,85.0,2.0,0.0,0.0,9.0,297.0,-328.0,9.0,0.0,0.0
247,12.0,1.0,1.0,11.0,8.0,7.0,310.0,4.0,3.3,992.0,3.9,81.0,21.0,0.0,0.0,9.0,298.0,-329.0,9.0,0.0,0.0
248,12.0,1.0,1.0,11.0,9.0,7.0,310.0,5.0,2.9,993.5,3.8,81.0,25.0,14.0,25.0,9.0,281.0,-326.0,9.0,131.18051300629378,4.745473138392663
249,12.0,1.0,1.0,11.0,10.0,3.0,320.0,4.0,2.7,994.8,3.7,79.0,1.0,64.0,72.0,9.0,253.0,-323.0,9.0,143.48199526351542,11.484023542210902
250,12.0,1.0,1.0,11.0,11.0,7.0,300.0,6.0,3.8,995.9,3.5,69.0,-1.0,11.0,103.0,9.0,300.0,-331.0,9.0,156.88642987513813,16.43081049685114
251,12.0,1.0,1.0,11.0,12.0,7.0,290.0,4.0,2.9,996.3,3.7,78.0,25.0,19.0,94.0,9.0,296.0,-327.0,9.0,171.21717800536248,19.166169856627768
252,12.0,1.0,1.0,11.0,13.0,7.0,290.0,5.0,3.4,996.6,3.5,73.0,83.0,36.0,128.0,9.0,298.0,-329.0,9.0,185.9580950097479,19.411614879226406
253,12.0,1.0,1.0,11.0,14.0,7.0,290.0,4.0,3.6,996.8,3.7,74.0,26.0,0.0,69.0,9.0,284.0,-329.0,9.0,200.4169323400941,17.140255203460743
254,12.0,1.0,1.0,11.0,15.0,7.0,330.0,3.0,3.7,997.4,3.5,70.0,27.0,0.0,39.0,9.0,300.0,-331.0,9.0,214.02428677062247,12.588799801058736
255,12.0,1.0,1.0,11.0,16.0,7.0,300.0,5.0,3.9,998.0,3.3,65.0,2.0,3.0,19.0,9.0,301.0,-332.0,9.0,226.53586192377526,6.160007420761511
256,12.0,1.0,1.0,11.0,17.0,7.0,290.0,6.0,3.7,998.5,3.3,66.0,-1.0,0.0,0.0,9.0,300.0,-331.0,9.0,0.0,0.0
257,12.0,1.0,1.0,11.0,18.0,7.0,280.0,3.0,3.1,998.9,3.3,70.0,-1.0,0.0,0.0,9.0,297.0,-328.0,9.0,0.0,0.0
258,12.0,1.0,1.0,11.0,19.0,7.0,270.0,4.0,3.1,999.4,3.2,68.0,2.0,0.0,0.0,9.0,297.0,-328.0,9.0,0.0,0.0
259,12.0,1.0,1.0,11.0,20.0,2.0,290.0,5.0,3.0,999.7,3.2,69.0,-1.0,0.0,0.0,9.0,251.0,-324.0,9.0,0.0,0.0
260,12.0,1.0,1.0,11.0,21.0,7.0,300.0,5.0,2.7,1000.1,3.3,71.0,-1.0,0.0,0.0,9.0,295.0,-326.0,9.0,0.0,0.0
261,12.0,1.0,1.0,11.0,22.0,7.0,300.0,6.0,2.8,1000.4,3.4,73.0,21.0,0.0,0.0,9.0,295.0,-326.0,9.0,0.0,0.0
262,12.0,1.0,1.0,11.0,23.0,7.0,290.0,4.0,2.6,1000.7,3.4,74.0,20.0,0.0,0.0,9.0,294.0,-326.0,9.0,0.0,0.0
263,12.0,1.0,1.0,11.0,24.0,7.0,290.0,5.0,2.7,1000.9,3.3,72.0,-1.0,0.0,0.0,9.0,295.0,-326.0,9.0,0.0,0.0
264,12.0,1.0,1.0,12.0,1.0,5.0,290.0,4.0,2.7,1001.1,3.3,72.0,60.0,0.0,0.0,9.0,268.0,-324.0,9.0,0.0,0.0
265,12.0,1.0,1.0,12.0,2.0,8.0,290.0,3.0,2.1,1001.0,3.4,78.0,21.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
266,12.0,1.0,1.0,12.0,3.0,7.0,290.0,4.0,2.5,1001.1,3.3,73.0,-1.0,0.0,0.0,9.0,294.0,-325.0,9.0,0.0,0.0
267,12.0,1.0,1.0,12.0,4.0,7.0,280.0,3.0,2.4,1000.8,3.3,72.0,-1.0,0.0,0.0,9.0,293.0,-325.0,9.0,0.0,0.0
268,12.0,1.0,1.0,12.0,5.0,8.0,290.0,4.0,2.2,1000.9,3.2,73.0,77.0,0.0,0.0,9.0,311.0,-325.0,9.0,0.0,0.0
269,12.0,1.0,1.0,12.0,6.0,8.0,280.0,4.0,2.1,1000.9,3.3,74.0,77.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
270,12.0,1.0,1.0,12.0,7.0,7.0,280.0,2.0,2.3,1000.7,3.4,75.0,22.0,0.0,0.0,9.0,293.0,-324.0,9.0,0.0,0.0
271,12.0,1.0,1.0,12.0,8.0,6.0,260.0,2.0,2.1,1000.4,3.3,75.0,-1.0,0.0,0.0,9.0,251.0,-320.0,9.0,0.0,0.0
272,12.0,1.0,1.0,12.0,9.0,7.0,220.0,3.0,1.5,1000.1,3.3,77.0,-1.0,0.0,8.0,9.0,248.0,-317.0,9.0,131.02029965902062,4.826313114686264
273,12.0,1.0,1.0,12.0,10.0,8.0,230.0,3.0,1.7,999.8,3.4,79.0,73.0,0.0,11.0,9.0,290.0,-321.0,9.0,143.33096451278237,11.584653851727781
274,12.0,1.0,1.0,12.0,11.0,9.0,170.0,2.0,0.9,999.4,3.9,96.0,73.0,0.0,19.0,9.0,304.0,-319.0,9.0,156.75012765200754,16.553054673368038
275,12.0,1.0,1.0,12.0,12.0,8.0,160.0,1.0,0.5,1000.0,3.6,92.0,71.0,0.0,92.0,9.0,303.0,-317.0,9.0,171.10341131965532,19.309302658612207
276,12.0,1.0,1.0,12.0,13.0,8.0,350.0,2.0,1.2,1001.2,3.8,92.0,68.0,0.0,108.0,9.0,306.0,-320.0,9.0,185.8737942056361,19.571956223124353
277,12.0,1.0,1.0,12.0,14.0,6.0,350.0,5.0,1.9,1003.0,3.9,89.0,23.0,47.0,119.0,9.0,264.0,-320.0,9.0,200.36473301988264,17.31212415787324
278,12.0,1.0,1.0,12.0,15.0,2.0,10.0,8.0,2.9,1004.7,3.4,73.0,0.0,83.0,58.0,9.0,251.0,-324.0,9.0,214.00180925731348,12.766405639594973
279,12.0,1.0,1.0,12.0,16.0,5.0,360.0,5.0,2.8,1007.0,2.9,64.0,3.0,3.0,25.0,9.0,268.0,-325.0,9.0,226.53786270916743,6.338950935916025
280,12.0,1.0,1.0,12.0,17.0,5.0,360.0,4.0,2.2,1009.2,2.8,63.0,85.0,0.0,0.0,9.0,265.0,-322.0,9.0,0.0,0.0
281,12.0,1.0,1.0,12.0,18.0,6.0,350.0,4.0,1.8,1010.9,2.9,67.0,26.0,0.0,0.0,9.0,275.0,-321.0,9.0,0.0,0.0
282,12.0,1.0,1.0,12.0,19.0,5.0,350.0,6.0,1.5,1012.8,2.6,61.0,22.0,0.0,0.0,9.0,262.0,-318.0,9.0,0.0,0.0
283,12.0,1.0,1.0,12.0,20.0,6.0,350.0,4.0,0.9,1013.8,2.5,62.0,-1.0,0.0,0.0,9.0,270.0,-316.0,9.0,0.0,0.0
284,12.0,1.0,1.0,12.0,21.0,7.0,340.0,3.0,0.7,1014.8,2.7,68.0,70.0,0.0,0.0,9.0,285.0,-317.0,9.0,0.0,0.0
285,12.0,1.0,1.0,12.0,22.0,7.0,350.0,5.0,0.5,1016.0,3.0,76.0,85.0,0.0,0.0,9.0,284.0,-316.0,9.0,0.0,0.0
286,12.0,1.0,1.0,12.0,23.0,4.0,340.0,3.0,0.7,1016.9,2.6,66.0,-1.0,0.0,0.0,9.0,249.0,-314.0,9.0,0.0,0.0
287,12.0,1.0,1.0,12.0,24.0,7.0,340.0,4.0,0.4,1017.9,2.5,66.0,-1.0,0.0,0.0,9.0,283.0,-315.0,9.0,0.0,0.0
288,12.0,1.0,1.0,13.0,1.0,8.0,340.0,2.0,0.2,1018.7,2.5,66.0,2.0,0.0,0.0,9.0,301.0,-316.0,9.0,0.0,0.0
289,12.0,1.0,1.0,13.0,2.0,4.0,330.0,3.0,-0.3,1019.5,2.4,66.0,-1.0,0.0,0.0,9.0,243.0,-309.0,9.0,0.0,0.0
290,12.0,1.0,1.0,13.0,3.0,2.0,330.0,3.0,-0.5,1020.7,2.3,65.0,-1.0,0.0,0.0,9.0,233.0,-308.0,9.0,0.0,0.0
291,12.0,1.0,1.0,13.0,4.0,1.0,330.0,2.0,-1.7,1021.1,2.2,68.0,-1.0,0.0,0.0,9.0,225.0,-302.0,9.0,0.0,0.0
292,12.0,1.0,1.0,13.0,5.0,1.0,350.0,1.0,-3.0,1021.7,2.3,77.0,-1.0,0.0,0.0,9.0,219.0,-296.0,9.0,0.0,0.0
293,12.0,1.0,1.0,13.0,6.0,1.0,340.0,2.0,-3.2,1022.1,2.4,82.0,-1.0,0.0,0.0,9.0,218.0,-295.0,9.0,0.0,0.0
294,12.0,1.0,1.0,13.0,7.0,7.0,0.0,0.0,-4.1,1022.9,2.3,85.0,-1.0,0.0,0.0,9.0,261.0,-295.0,9.0,0.0,0.0
295,12.0,1.0,1.0,13.0,8.0,7.0,120.0,0.0,-3.7,1023.5,2.4,86.0,-1.0,0.0,0.0,9.0,263.0,-296.0,9.0,0.0,0.0
296,12.0,1.0,1.0,13.0,9.0,5.0,310.0,2.0,-2.8,1024.0,2.6,85.0,-1.0,0.0,33.0,9.0,231.0,-298.0,9.0,130.85784946049338,4.914035091789443
297,12.0,1.0,1.0,13.0,10.0,2.0,340.0,1.0,-2.2,1024.6,2.5,80.0,-1.0,81.0,58.0,9.0,223.0,-300.0,9.0,143.17850860780345,11.692348433573903
298,12.0,1.0,1.0,13.0,11.0,2.0,90.0,1.0,0.0,1025.1,2.8,76.0,-1.0,183.0,69.0,9.0,234.0,-310.0,9.0,156.6134709083502,16.68246614513744
299,12.0,1.0,1.0,13.0,12.0,2.0,130.0,1.0,1.7,1025.4,2.8,67.0,-1.0,214.0,78.0,9.0,243.0,-318.0,9.0,170.99060381738514,19.459540221226376
300,12.0,1.0,1.0,13.0,13.0,2.0,140.0,2.0,2.0,1025.4,2.8,65.0,-1.0,186.0,92.0,9.0,244.0,-319.0,9.0,185.7918603976447,19.739112990506516
301,12.0,1.0,1.0,13.0,14.0,2.0,150.0,1.0,2.5,1025.2,2.8,64.0,-1.0,136.0,83.0,9.0,247.0,-322.0,9.0,200.3161714915082,17.49030296842349
302,12.0,1.0,1.0,13.0,15.0,1.0,160.0,2.0,1.3,1025.1,2.9,71.0,-1.0,83.0,56.0,9.0,240.0,-316.0,9.0,213.98394160171375,12.949685622772973
303,12.0,1.0,1.0,13.0,16.0,1.0,110.0,1.0,1.0,1025.3,2.9,72.0,-1.0,17.0,28.0,9.0,239.0,-315.0,9.0,226.54514072729586,6.522914763563912
